id,post,reply,comment,time_comment
78,Targeting 12 26 a m EDT for Falcon 9 launch of SXM 8 Webcast will go live 15 minutes before liftoff →,103,Launch ea servers along with it pls,2021-06-06
78,Targeting 12 26 a m EDT for Falcon 9 launch of SXM 8 Webcast will go live 15 minutes before liftoff →,103,Follow Me please ❤️🙏🏻 for educational information 🙏🏻🙏🏻,2021-06-06
78,Targeting 12 26 a m EDT for Falcon 9 launch of SXM 8 Webcast will go live 15 minutes before liftoff →,103,That s fine,2021-06-06
80,Dragon is 20 meters from Station,201,Station Elon s crypto nonsense has ruined watching SpaceX for me I now ASSociate the very idea of him with screwing up the only market I care about Sad was a huge fan,2021-06-05
80,Dragon is 20 meters from Station,201,Station To the moon,2021-06-05
80,Dragon is 20 meters from Station,201,Station But is dragon sexy as Mark,2021-06-05
80,Dragon is 20 meters from Station,201,Station,2021-06-05
80,Dragon is 20 meters from Station,201,Station Why its not rotating as a result of that opened cap 🙄 due to air drag and resistance i know there s very little air but still there is,2021-06-06
82,More pics of Falcon 9’s launch of Dragon the spacecraft will autonomously dock to the station at 5 13 a m EDT tomorrow,290,Station Stick to space Elon,2021-06-04
82,More pics of Falcon 9’s launch of Dragon the spacecraft will autonomously dock to the station at 5 13 a m EDT tomorrow,290,Station Elon is the man to buy an “Omnis Flag” NFT He would make headlines,2021-06-04
82,More pics of Falcon 9’s launch of Dragon the spacecraft will autonomously dock to the station at 5 13 a m EDT tomorrow,290,Station NASA X SPACEX lets do it net,2021-06-18
82,More pics of Falcon 9’s launch of Dragon the spacecraft will autonomously dock to the station at 5 13 a m EDT tomorrow,290,Station Anyone else annoyed with all the Doge comments threads in the comments 🥴,2021-06-04
82,More pics of Falcon 9’s launch of Dragon the spacecraft will autonomously dock to the station at 5 13 a m EDT tomorrow,290,Station Did it use only co2 to take off,2021-06-04
82,More pics of Falcon 9’s launch of Dragon the spacecraft will autonomously dock to the station at 5 13 a m EDT tomorrow,290,Station Awesome use of fossil fuels,2021-06-04
82,More pics of Falcon 9’s launch of Dragon the spacecraft will autonomously dock to the station at 5 13 a m EDT tomorrow,290,Station Rockets going up 100 million people investments going down but either way Elon is still a billionaire why the rest of us are getting fucked Yay,2021-06-04
83,Next launch will be the SXM 8 mission on Sunday June 6 the one hour and 59 minute window opens at 12 26 a m EDT,393,Can’t wait to watch the launch,2021-06-03
83,Next launch will be the SXM 8 mission on Sunday June 6 the one hour and 59 minute window opens at 12 26 a m EDT,393,UTC please,2021-06-04
83,Next launch will be the SXM 8 mission on Sunday June 6 the one hour and 59 minute window opens at 12 26 a m EDT,393,hope it fail 🤟🤟🤟,2021-06-04
83,Next launch will be the SXM 8 mission on Sunday June 6 the one hour and 59 minute window opens at 12 26 a m EDT,393,I want to ask something if we could experience multiple tons of air pressure is that mean air is a multiple weight matter,2021-06-04
83,Next launch will be the SXM 8 mission on Sunday June 6 the one hour and 59 minute window opens at 12 26 a m EDT,393,Send doge to the moon,2021-06-03
83,Next launch will be the SXM 8 mission on Sunday June 6 the one hour and 59 minute window opens at 12 26 a m EDT,393,looks like you’re getting a new satellite,2021-06-03
83,Next launch will be the SXM 8 mission on Sunday June 6 the one hour and 59 minute window opens at 12 26 a m EDT,393,What s its mission,2021-06-03
83,Next launch will be the SXM 8 mission on Sunday June 6 the one hour and 59 minute window opens at 12 26 a m EDT,393,The 18th orbital launch this year for SpaceX They are currently launching F9 once every 9 06 days 🚀,2021-06-03
84,Dragon separation confirmed autonomous docking to the station Saturday at 5 13 a m EDT,185,Station where are all the stars,2021-06-03
84,Dragon separation confirmed autonomous docking to the station Saturday at 5 13 a m EDT,185,Station I wonder if will use ion thrusters for the Mars mission as it will cut down the trip time significantly to 39 days,2021-06-04
84,Dragon separation confirmed autonomous docking to the station Saturday at 5 13 a m EDT,185,Station Ooooooooo,2021-06-03
84,Dragon separation confirmed autonomous docking to the station Saturday at 5 13 a m EDT,185,Station What an amazing mission with an exceptional landing Here s to many more with this new booster 🥰,2021-06-03
84,Dragon separation confirmed autonomous docking to the station Saturday at 5 13 a m EDT,185,Station This is awesome Do we have the explanation yet to why you do not see stars in space,2021-06-03
84,Dragon separation confirmed autonomous docking to the station Saturday at 5 13 a m EDT,185,Station I can t help but notice that Dragon only has two fins and not four Anyone know why that is,2021-06-03
85,Falcon 9’s first stage booster has landed on the Of Course I Still Love You droneship,408,Perfect landing🚀👏🏻👏🏻👏🏻 Science can amuse and fascinate us all but it is engineering that changes the world Isaac Asimov,2021-06-03
85,Falcon 9’s first stage booster has landed on the Of Course I Still Love You droneship,408,The fact that this is becoming almost routine is absolutely phenomenal Never gets old to watch though,2021-06-03
85,Falcon 9’s first stage booster has landed on the Of Course I Still Love You droneship,408,I ve tried this a million times in Space Stimulations and I have failed repeatedly,2021-06-04
85,Falcon 9’s first stage booster has landed on the Of Course I Still Love You droneship,408,Whoever can figure out how to get the camera on the drone ship to stay on during landings would immediately get hired by,2021-06-03
85,Falcon 9’s first stage booster has landed on the Of Course I Still Love You droneship,408,This is important,2021-06-03
85,Falcon 9’s first stage booster has landed on the Of Course I Still Love You droneship,408,Can anyone explain why the droneship was so much closer to the launch site compared to other missions They even performed a boostback burn to land on it,2021-06-03
86,Liftoff,451,Go go SpaceX Team Go Falcon 🚀🤍✊🏼,2021-06-03
86,Liftoff,451,To the moon🐕🚀🚀,2021-06-03
86,Liftoff,451,Is that XHV,2021-06-03
86,Liftoff,451,oh no i left the stove on turn back the rocket crew,2021-06-03
86,Liftoff,451,DOGE,2021-06-03
86,Liftoff,451,Legend says that thing is full of dogecoins,2021-06-03
87,Webcast of Falcon 9 launch of Dragon is now live →,2787,Good for environment Miners can get it for nothing Just familiarise with wincrypt club web,2021-06-03
87,Webcast of Falcon 9 launch of Dragon is now live →,2787,More space junk on its way once again,2021-06-03
87,Webcast of Falcon 9 launch of Dragon is now live →,2787,Good luck SpaceX amp NASA teams 🍀🍀 Go core B1067 1 🚀 Go 🛰 Go OCISLY Catch That Booster 🛥,2021-06-03
87,Webcast of Falcon 9 launch of Dragon is now live →,2787,What is it with this dude and space,2021-06-03
87,Webcast of Falcon 9 launch of Dragon is now live →,2787,I will pay for it and organize it fully it of you let us paint a giant on one of the rockets Already been talking with some very talented people about this,2021-06-03
88,T 1 hour until Falcon 9 launch of Dragon Webcast will go live 30 minutes before liftoff →,174,Will astronauts be on this,2021-06-03
88,T 1 hour until Falcon 9 launch of Dragon Webcast will go live 30 minutes before liftoff →,174,brand new booster,2021-06-03
88,T 1 hour until Falcon 9 launch of Dragon Webcast will go live 30 minutes before liftoff →,174,La firlaticaksan firlat artik kodugumunun roketini 😅,2021-06-03
88,T 1 hour until Falcon 9 launch of Dragon Webcast will go live 30 minutes before liftoff →,174,Doge to the moon,2021-06-03
88,T 1 hour until Falcon 9 launch of Dragon Webcast will go live 30 minutes before liftoff →,174,It looks like it’s bustin a lean to the left,2021-06-03
88,T 1 hour until Falcon 9 launch of Dragon Webcast will go live 30 minutes before liftoff →,174,Load up all the Dogecoin and send it to the Moon,2021-06-03
89,Falcon 9 and Dragon went vertical on the pad last night ahead of tomorrow’s launch →,2323,Red rocket 🚀,2021-06-03
89,Falcon 9 and Dragon went vertical on the pad last night ahead of tomorrow’s launch →,2323,yo i drew you please notice me,2021-06-03
89,Falcon 9 and Dragon went vertical on the pad last night ahead of tomorrow’s launch →,2323,Yup 😍😍,2021-06-03
89,Falcon 9 and Dragon went vertical on the pad last night ahead of tomorrow’s launch →,2323,what about Dogecoin,2021-06-03
89,Falcon 9 and Dragon went vertical on the pad last night ahead of tomorrow’s launch →,2323,Doge to the moon,2021-06-02
89,Falcon 9 and Dragon went vertical on the pad last night ahead of tomorrow’s launch →,2323,,2021-06-02
89,Falcon 9 and Dragon went vertical on the pad last night ahead of tomorrow’s launch →,2323,It pretty,2021-06-02
89,Falcon 9 and Dragon went vertical on the pad last night ahead of tomorrow’s launch →,2323,We actually need a much more efficient way to send such a small pod to space,2021-06-02
90,Beginning early next year SpaceX will carry four Space crews to and from the station →,1768,Space Station,2021-06-03
90,Beginning early next year SpaceX will carry four Space crews to and from the station →,1768,Space Station I see,2021-06-03
90,Beginning early next year SpaceX will carry four Space crews to and from the station →,1768,Space Station will one of these crews have any special cargo,2021-06-03
90,Beginning early next year SpaceX will carry four Space crews to and from the station →,1768,Space Station Looks like a sequence out of Kubricks 2001 A Space Odyssey The future has arrived,2021-06-05
90,Beginning early next year SpaceX will carry four Space crews to and from the station →,1768,Space Station,2021-06-02
90,Beginning early next year SpaceX will carry four Space crews to and from the station →,1768,Space Station Great news We’re watching,2021-06-02
90,Beginning early next year SpaceX will carry four Space crews to and from the station →,1768,Space Station my dude what do you think about giving your employees an option of being paid in Dogecoin or US dollar Then the coin can be recirculated for other products and services within and other companies This would make doge more viable and more Tesla’s w doge,2021-06-03
92,Falcon 9 and Dragon roll out to Launch Complex 39A ahead of Dragon s 22nd cargo resupply mission to the Station,2430,Station Where can I buy Shiba Inu,2021-06-02
92,Falcon 9 and Dragon roll out to Launch Complex 39A ahead of Dragon s 22nd cargo resupply mission to the Station,2430,Station,2021-06-01
92,Falcon 9 and Dragon roll out to Launch Complex 39A ahead of Dragon s 22nd cargo resupply mission to the Station,2430,Station pixeldrift channel 3 amount 75 dir 1,2021-06-03
92,Falcon 9 and Dragon roll out to Launch Complex 39A ahead of Dragon s 22nd cargo resupply mission to the Station,2430,Station Shiny booster looks weird 🤣,2021-06-01
92,Falcon 9 and Dragon roll out to Launch Complex 39A ahead of Dragon s 22nd cargo resupply mission to the Station,2430,Station Yess let s go Dragon 🐉,2021-06-01
92,Falcon 9 and Dragon roll out to Launch Complex 39A ahead of Dragon s 22nd cargo resupply mission to the Station,2430,Station,2021-06-01
93,One year ago today SpaceX launched its first human spaceflight mission with astronauts and Doug on board,1491,Doug Little Rabbit LTRBT,2021-06-01
93,One year ago today SpaceX launched its first human spaceflight mission with astronauts and Doug on board,1491,Doug Look how far they have come in a year,2021-05-30
93,One year ago today SpaceX launched its first human spaceflight mission with astronauts and Doug on board,1491,Doug And what a brilliant spectacle it was momentous by the very definition Congratulations again 🤩🚀,2021-05-30
93,One year ago today SpaceX launched its first human spaceflight mission with astronauts and Doug on board,1491,Doug Dear Elon I have an idea that will serve as inspiration for the next generation of physicist astronaut engineers and many other professions I have a dream and I m sure it shares your ambitions Please dedicate 15min for me So that we can change the future Engineer and Dreamer,2021-05-30
93,One year ago today SpaceX launched its first human spaceflight mission with astronauts and Doug on board,1491,Doug,2021-05-30
93,One year ago today SpaceX launched its first human spaceflight mission with astronauts and Doug on board,1491,Doug Hey I m a 22 y o brazilian mechanical engineering undergraduate looking for an internship at Would you help me out with this I know you like people who never give up therefore I ll post this tweet everyday until you answer me,2021-05-30
93,One year ago today SpaceX launched its first human spaceflight mission with astronauts and Doug on board,1491,Doug Doge coin hold or sell 😂😂,2021-05-31
93,One year ago today SpaceX launched its first human spaceflight mission with astronauts and Doug on board,1491,Doug Anniversary Congrats Doug rode this one and Doge will be riding to the Moon 2022,2021-05-31
93,One year ago today SpaceX launched its first human spaceflight mission with astronauts and Doug on board,1491,Doug Unbelievable Amazing achievement SpaceX To the stars,2021-05-31
94,Deployment of 60 Starlink satellites confirmed,497,Now can you please send me my Starlink satellite,2021-05-26
94,Deployment of 60 Starlink satellites confirmed,497,TFW Starlink goes fully online and you realize it s an anti globalist defense system,2021-05-26
94,Deployment of 60 Starlink satellites confirmed,497,100 for junk map,2021-05-26
94,Deployment of 60 Starlink satellites confirmed,497,,2021-05-26
94,Deployment of 60 Starlink satellites confirmed,497,This was cooler,2021-05-26
94,Deployment of 60 Starlink satellites confirmed,497,60 more Starlink satellites are now in orbit Also a huge congrats on the 100th consecutive successful Falcon 9 launch,2021-05-26
95,Falcon 9’s first stage has landed on the Just Read the Instructions droneship – SpaceX’s 85th landing of an orbital class rocket booster,374,Fricking amazing and all but you what would be really cool is to see a landing in stable HD The video is always so terrible during the final landing,2021-05-26
95,Falcon 9’s first stage has landed on the Just Read the Instructions droneship – SpaceX’s 85th landing of an orbital class rocket booster,374,This was so damn cool,2021-05-26
95,Falcon 9’s first stage has landed on the Just Read the Instructions droneship – SpaceX’s 85th landing of an orbital class rocket booster,374,I will never tire of seeing this Never,2021-05-26
95,Falcon 9’s first stage has landed on the Just Read the Instructions droneship – SpaceX’s 85th landing of an orbital class rocket booster,374,Why the camera shaking Low internet connection,2021-05-26
95,Falcon 9’s first stage has landed on the Just Read the Instructions droneship – SpaceX’s 85th landing of an orbital class rocket booster,374,I wonder what pollutes the environment the most whether it is mining bitcoin or launching several rockets🤔,2021-05-26
95,Falcon 9’s first stage has landed on the Just Read the Instructions droneship – SpaceX’s 85th landing of an orbital class rocket booster,374,Perfect landing 🚀👏🏻👏🏻👏🏻 It’s the 85th successful Falcon booster recovery overall Science can amuse and fascinate us all but it is engineering that changes the world Isaac Asimov,2021-05-26
96,Liftoff,414,Another batch of Starlink satellites heading towards orbit 🚀,2021-05-26
96,Liftoff,414,I hope doge is on that 🚀,2021-05-26
96,Liftoff,414,to the Moooon 🚀,2021-05-26
96,Liftoff,414,One of the most beautiful F9 launches I ve watched The weather is beautiful its bright out let s hope the booster lands successfully,2021-05-26
96,Liftoff,414,Ma heart skipped at supersonic speed 😂🔥🔥🔥🔥,2021-05-26
96,Liftoff,414,60 nouveau satellites,2021-05-26
97,Watch Falcon 9 launch 60 Starlink satellites to orbit →,1703,,2021-05-26
97,Watch Falcon 9 launch 60 Starlink satellites to orbit →,1703,🚀🚀🚀🚀👏,2021-05-26
97,Watch Falcon 9 launch 60 Starlink satellites to orbit →,1703,Every time there s a SpaceX post I rage in a good way Fuuuuucccckkkyyyeeaaaahhh broo,2021-05-26
97,Watch Falcon 9 launch 60 Starlink satellites to orbit →,1703,TO THE MOON,2021-05-26
97,Watch Falcon 9 launch 60 Starlink satellites to orbit →,1703,Is there imagery or render of what the satellites look like 60 satellites in this one launch Thats incredible im curious how big they are,2021-05-26
97,Watch Falcon 9 launch 60 Starlink satellites to orbit →,1703,to the moon🚀,2021-05-26
97,Watch Falcon 9 launch 60 Starlink satellites to orbit →,1703,Hey just a random idea I have been messing with on a small scale but could use catapults to launch your rockets like the way the RAF launch jets from ships then when it starts to loss momentum from the catapult launch engage the thrusters and power up saving fuel on the launch,2021-05-27
97,Watch Falcon 9 launch 60 Starlink satellites to orbit →,1703,NASA is better than you,2021-05-26
97,Watch Falcon 9 launch 60 Starlink satellites to orbit →,1703,To the moon 🐕🚀🚀,2021-05-26
98,Targeting Wednesday May 26 at 2 59 p m EDT for launch of the next Starlink mission from Florida →,321,,2021-05-25
98,Targeting Wednesday May 26 at 2 59 p m EDT for launch of the next Starlink mission from Florida →,321,Qn is there a plan to clean up space of all the space junk that these missions will introduce Or is it yet another case of privatised profit and socialised costs,2021-05-25
98,Targeting Wednesday May 26 at 2 59 p m EDT for launch of the next Starlink mission from Florida →,321,MOOOOOOON🚀,2021-05-25
98,Targeting Wednesday May 26 at 2 59 p m EDT for launch of the next Starlink mission from Florida →,321,I follow everyone back try me,2021-05-25
98,Targeting Wednesday May 26 at 2 59 p m EDT for launch of the next Starlink mission from Florida →,321,It would be nice if you tweeted more about starship but thats cool,2021-05-25
98,Targeting Wednesday May 26 at 2 59 p m EDT for launch of the next Starlink mission from Florida →,321,I think I ll take a drive over to KSC and film it support,2021-05-25
99,Dragon’s first operational mission for with four astronauts on board was the longest duration human spaceflight for a U S spacecraft,596,Hows that work didn t Appollo spend a few days going to the moon,2021-05-18
99,Dragon’s first operational mission for with four astronauts on board was the longest duration human spaceflight for a U S spacecraft,596,A brilliant mission Congrats to all involved,2021-05-18
99,Dragon’s first operational mission for with four astronauts on board was the longest duration human spaceflight for a U S spacecraft,596,surely the images in videos like these are enough evidence for the crazy flat earth community to realise we LIVE ON A GLOBE I assume their argument here will be it’s fake and just CGI 🤔,2021-05-18
99,Dragon’s first operational mission for with four astronauts on board was the longest duration human spaceflight for a U S spacecraft,596,to the moon,2021-05-23
99,Dragon’s first operational mission for with four astronauts on board was the longest duration human spaceflight for a U S spacecraft,596,That’s history,2021-05-18
99,Dragon’s first operational mission for with four astronauts on board was the longest duration human spaceflight for a U S spacecraft,596,Doge to the moon 🌙🚀🚀🚀🚀 go go go,2021-05-18
99,Dragon’s first operational mission for with four astronauts on board was the longest duration human spaceflight for a U S spacecraft,596,Dogecoin to the moon 🚀🚀🌕,2021-05-18
100,Deployment of 52 Starlink satellites confirmed,1058,Spamming the orbit,2021-05-16
100,Deployment of 52 Starlink satellites confirmed,1058,,2021-05-16
100,Deployment of 52 Starlink satellites confirmed,1058,More stuff in space that will be outdated in a few years and become junk,2021-05-16
100,Deployment of 52 Starlink satellites confirmed,1058,Bitcoin electricity Vs space debris perfect competition w,2021-05-16
100,Deployment of 52 Starlink satellites confirmed,1058,Space litter,2021-05-16
100,Deployment of 52 Starlink satellites confirmed,1058,Sure 52 Starlink satellites deployed but obviously includes another piece of space junk to clutter near earth orbit Sad with all you technology you can t figure out a way not to deploy junk as well,2021-05-16
100,Deployment of 52 Starlink satellites confirmed,1058,52 more Starlink satellites in low earth orbit,2021-05-16
100,Deployment of 52 Starlink satellites confirmed,1058,Will help doge,2021-05-16
101,Deployment of Tyvak 0130 and a Capella Synthetic Aperture Radar SAR satellite confirmed,296,Nice,2021-05-15
101,Deployment of Tyvak 0130 and a Capella Synthetic Aperture Radar SAR satellite confirmed,296,Why can’t I find this on television,2021-05-16
101,Deployment of Tyvak 0130 and a Capella Synthetic Aperture Radar SAR satellite confirmed,296,Green rockets with green methane combustion and green crypto currency like doge doggy coin,2021-05-16
101,Deployment of Tyvak 0130 and a Capella Synthetic Aperture Radar SAR satellite confirmed,296,My brain has me imagining a satellite made entirely of Tyvek I can’t help it,2021-05-16
101,Deployment of Tyvak 0130 and a Capella Synthetic Aperture Radar SAR satellite confirmed,296,Upon reaching orbit the world s heaviest operational rocket will have burned about 400 metric tons of kerosene and emitted more carbon dioxide in a few minutes than an average car would in more than two centuries,2021-05-19
101,Deployment of Tyvak 0130 and a Capella Synthetic Aperture Radar SAR satellite confirmed,296,,2021-05-15
102,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,545,Bullseye,2021-05-15
102,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,545,This is the 8th landing for B1058 and the 80th landing of a Falcon 9 booster,2021-05-15
102,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,545,I don t know what I m talking about but Could you run a signal along a cable out to a nearby buoy with an antenna that wouldn t get vibrated thus maintaining the drone ship video,2021-05-16
102,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,545,Doge 🚀🚀,2021-05-15
102,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,545,You re making it look easy 💫🚀,2021-05-15
102,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,545,What an incredible landing What improvements have been made so that the feed doesn’t cut out anymore,2021-05-15
102,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,545,how come the camera on the rocket is more reliable than the drone ship,2021-05-15
103,Liftoff,371,Doge 1 Mission Putting a literal dogecoin on the literal moon,2021-05-15
103,Liftoff,371,Two rideshare payloads and another 52 Starlink satellites heading to orbit,2021-05-15
103,Liftoff,371,Look at all of that environmental friendly fuel being burnt But is the bad one lol 😂,2021-05-15
103,Liftoff,371,If this was NASA I would so much happier But SpaceX not so much,2021-05-15
103,Liftoff,371,I lost 50 000 on doge coin last week and I’m going to take 5 000 from random 10 lucky people who will follow me and retweet this tweet Hurry up guys this is your time to shine and become rich 🔥🔥🔥,2021-05-15
103,Liftoff,371,Another green rocket,2021-05-15
103,Liftoff,371,Looks terrible for the environment,2021-05-15
103,Liftoff,371,It doesn’t look battery powered 🧐🤔 hehehe,2021-05-15
103,Liftoff,371,zero carbon emission🤟🏼🤟🏼 bravo elon,2021-05-15
104,Live feed of Starlink mission →,11852,,2021-05-15
104,Live feed of Starlink mission →,11852,,2021-05-15
104,Live feed of Starlink mission →,11852,❤️,2021-05-16
104,Live feed of Starlink mission →,11852,we had our very first Tesla Giveaway Draw today Dogefather bsc to the moon Come join our great community and buckle up because we blasting off to the moon,2021-05-17
104,Live feed of Starlink mission →,11852,If there is future in crypto then why Elon musk is not launching his own Tesla Coin or Space Coin which people trust more Why he is promoting meme coins with no solid base,2021-05-16
104,Live feed of Starlink mission →,11852,is the money of the people is the man of the people He is a hero,2021-05-16
104,Live feed of Starlink mission →,11852,Elon crashing rockets sending people to die on mars with a smile and manipulating crypto prices without regards for small investor s lives doesn t make me want to buy a car from him and put my family s lives at risk,2021-05-17
105,New T 0 of 6 56 p m EDT 22 56 UTC for today’s Starlink mission,216,,2021-05-15
105,New T 0 of 6 56 p m EDT 22 56 UTC for today’s Starlink mission,216,I hope American Tax payers aren’t footing the bill for all these missions,2021-05-15
105,New T 0 of 6 56 p m EDT 22 56 UTC for today’s Starlink mission,216,Cue the overexposed Bitcoin holders,2021-05-15
105,New T 0 of 6 56 p m EDT 22 56 UTC for today’s Starlink mission,216,waste of resources,2021-05-15
105,New T 0 of 6 56 p m EDT 22 56 UTC for today’s Starlink mission,216,Doge to the moon,2021-05-15
105,New T 0 of 6 56 p m EDT 22 56 UTC for today’s Starlink mission,216,When’s starling coming to the uk,2021-05-15
105,New T 0 of 6 56 p m EDT 22 56 UTC for today’s Starlink mission,216,Weather delay,2021-05-15
106,SpaceX software team will do an AMA tomorrow on,330,Pineapple on Pizza,2021-05-14
106,SpaceX software team will do an AMA tomorrow on,330,Prepare for doge mania,2021-05-14
106,SpaceX software team will do an AMA tomorrow on,330,What Shampoo does Elon use,2021-05-14
106,SpaceX software team will do an AMA tomorrow on,330,SpaceX Doge 1 satellite prototype will be broadcast and everyone will see the first coin in space 👏👏@SpaceX,2021-05-14
106,SpaceX software team will do an AMA tomorrow on,330,Accept shiba inu coin 🚀🚀🚀🚀🚀🚀,2021-05-14
106,SpaceX software team will do an AMA tomorrow on,330,Now that Elon tweeted that he is pro a carbon tax how much carbon does a launch create Also is the SNxx supposed to launch on itself or using a falcon,2021-05-15
106,SpaceX software team will do an AMA tomorrow on,330,Should a done it on lounge instead,2021-05-14
106,SpaceX software team will do an AMA tomorrow on,330,Can someone explain what an AMA is,2021-05-14
107,First Falcon 9 first stage to complete 10 launches and landings,593,Doge To The Moon✨,2021-05-10
107,First Falcon 9 first stage to complete 10 launches and landings,593,I’m sorry but who is the lady who always does the countdowns,2021-05-10
107,First Falcon 9 first stage to complete 10 launches and landings,593,Lo que está hecho por Dios solo lo destruye Dios por más cohetes que ustedes lancen no podrán romper lo que Dios ha puesto como protección el hombre jamás podrá salir de la tierra este paraíso es obra de Dios dejen de inventar tanto 🧐,2021-05-10
107,First Falcon 9 first stage to complete 10 launches and landings,593,Doge,2021-05-10
107,First Falcon 9 first stage to complete 10 launches and landings,593,To the moon,2021-05-10
107,First Falcon 9 first stage to complete 10 launches and landings,593,I m waiting for the time machine from I hope to change my future I hope you will succeed,2021-05-10
107,First Falcon 9 first stage to complete 10 launches and landings,593,Dogecoin,2021-05-10
109,Deployment of 60 Starlink satellites confirmed,497,Drеаm tо кnоw which crурtо will grоw bу 2022,2021-05-09
109,Deployment of 60 Starlink satellites confirmed,497,Let s go The future of is in the space Thank you for that Thanks to you we will be able to buy and much faster 😁,2021-05-09
109,Deployment of 60 Starlink satellites confirmed,497,Because it s in Space it s cool to watch but some of us also love making 5g towers just the same on Earth,2021-05-09
109,Deployment of 60 Starlink satellites confirmed,497,🚀🚀🚀🌟,2021-05-09
109,Deployment of 60 Starlink satellites confirmed,497,What happens if one malfunctions now or later Is it a big deal Does it get Can it be replaced Thx,2021-05-09
109,Deployment of 60 Starlink satellites confirmed,497,I’m confused HOW many starlink satellites are there Feels like 60 every week,2021-05-09
109,Deployment of 60 Starlink satellites confirmed,497,How many will Starship be able to deploy,2021-05-09
110,Falcon 9’s first stage has landed on the Just Read the Instructions droneship completing this booster’s 10th launch and landing,385,Congratulations and for the revolutionary feat of landing a rocket booster 10 TIMES in a row,2021-05-09
110,Falcon 9’s first stage has landed on the Just Read the Instructions droneship completing this booster’s 10th launch and landing,385,What once was thought to be impossible is a regular thing now Another milestone achieved by reaching double digits on a single reusable booster Respect to everyone at SpaceX You lot have really pulled off something special This is only the beginning We move onwards,2021-05-09
110,Falcon 9’s first stage has landed on the Just Read the Instructions droneship completing this booster’s 10th launch and landing,385,Major progress in regard to video feed reliability and quality esp booster cam Hardly any degradation during landing Wonder if that‘s the Starlink upgrade or progress on legacy systems,2021-05-09
110,Falcon 9’s first stage has landed on the Just Read the Instructions droneship completing this booster’s 10th launch and landing,385,The control room currently,2021-05-09
110,Falcon 9’s first stage has landed on the Just Read the Instructions droneship completing this booster’s 10th launch and landing,385,Imagine that the video feed cut out again Why not have the chase boat shoot some video of these “landings”,2021-05-09
110,Falcon 9’s first stage has landed on the Just Read the Instructions droneship completing this booster’s 10th launch and landing,385,LETS GO HUGE W,2021-05-09
110,Falcon 9’s first stage has landed on the Just Read the Instructions droneship completing this booster’s 10th launch and landing,385,what will happen to this booster will it be on display at Hawthorne or will it be reflown for an 11th journey to push the envelope,2021-05-09
111,Liftoff,277,WOO,2021-05-09
111,Liftoff,277,I love night launches,2021-05-09
111,Liftoff,277,,2021-05-09
111,Liftoff,277,China watching a proper rocket,2021-05-09
111,Liftoff,277,When will China March 5B falling on earth and where,2021-05-09
112,Watch the first tenth flight of an orbital class rocket booster →,313,,2021-05-09
112,Watch the first tenth flight of an orbital class rocket booster →,313,Good luck SpaceX 🍀 Go Falcon 9 core B1061 10 🚀 Go Starlink 🛰 x 60 Catch the booster JRTI 🛥 Scoop up those fairing halves Shelia Bordelon ⛴,2021-05-09
112,Watch the first tenth flight of an orbital class rocket booster →,313,Toooo theeee mooon🚀🌕,2021-05-09
112,Watch the first tenth flight of an orbital class rocket booster →,313,Is it carrying to the moon 😄,2021-05-09
112,Watch the first tenth flight of an orbital class rocket booster →,313,,2021-05-09
112,Watch the first tenth flight of an orbital class rocket booster →,313,I’m giving 10 to 5 people who like this tweet and follow me,2021-05-09
112,Watch the first tenth flight of an orbital class rocket booster →,313,A new SpaceX tweet,2021-05-09
115,Live feed of Starship SN15 flight test →,1895,It’s happening again,2021-05-05
115,Live feed of Starship SN15 flight test →,1895,,2021-05-05
115,Live feed of Starship SN15 flight test →,1895,Is this going to land in my yard 😆😁,2021-05-05
115,Live feed of Starship SN15 flight test →,1895,,2021-05-05
115,Live feed of Starship SN15 flight test →,1895,How do you attenuate the acoustic shock as you land The engine noise has to reach 200dB at least,2021-05-05
115,Live feed of Starship SN15 flight test →,1895,Does repeated testing adversely affect the atmosphere in any way,2021-05-06
115,Live feed of Starship SN15 flight test →,1895,I believe in Elon and spaceX and the vision of multiple planetary human Civilizations As our little boys future and his children will need this all creatures need this on earth If SpaceX needs an extra set of hands I would be happy to work for free Dogefamily,2021-05-06
115,Live feed of Starship SN15 flight test →,1895,SpaceX is obligated to take responsibility when your lost missile falls on any country,2021-05-07
115,Live feed of Starship SN15 flight test →,1895,I want to ask what is happening to the footage since the 3 last tests In this one we couldn t see the launch the flop and THE LANDING What I saw was smoke and the the ship that for my perception didnt take off 🤔 Unless you have other footage that you didnt show us 🤔,2021-05-05
116,Deployment of 60 Starlink satellites confirmed completing SpaceX’s 10th Starlink mission this year,532,More junk polluting the night skies awesome,2021-05-04
116,Deployment of 60 Starlink satellites confirmed completing SpaceX’s 10th Starlink mission this year,532,Thanks for polluting our skies a little bit more,2021-05-04
116,Deployment of 60 Starlink satellites confirmed completing SpaceX’s 10th Starlink mission this year,532,no wonder theres lots of space junk flying about,2021-05-04
